Series ID,Region Name,county_fips,2009,2010,2011,2012,2013,2014,2015,2016
RACEDISPARITY004023,"Santa Cruz County, AZ",4023,38.85526123,42.35554459,42.97816424,42.59958493,44.66025769,47.66506511,48.74985643,50.64340339
RACEDISPARITY006087,"Santa Cruz County, CA",6087,51.23839952,50.62610331,50.10445022,50.81420239,51.02322787,50.35275831,50.3692583,50.21141358
RACEDISPARITY035049,"Santa Fe County, NM",35049,40.39238515,41.51733438,41.73734799,41.55319714,44.43852884,43.88087318,44.29330071,43.2004816
RACEDISPARITY012113,"Santa Rosa County, FL",12113,24.70055779,26.77324659,24.76724204,26.98297283,25.92563412,24.44052199,24.36913615,26.04098819
RACEDISPARITY012115,"Sarasota County, FL",12115,42.37192923,43.12630674,40.79657009,41.04930935,41.4379354,39.66298715,38.70358524,38.73168721
RACEDISPARITY036091,"Saratoga County, NY",36091,27.57893509,29.27885751,27.73347327,28.99606996,27.84206272,28.25275134,28.47120894,28.82113164
RACEDISPARITY038081,"Sargent County, ND",38081,31.18828737,22.26097054,24.0377041,17.3771394,14.06233135,16.20247696,11.13528644,11.85907477
RACEDISPARITY031153,"Sarpy County, NE",31153,31.88025807,32.0823266,32.24378141,32.38330319,32.36016947,31.27781022,31.16472948,30.08835631
RACEDISPARITY055111,"Sauk County, WI",55111,11.31053636,22.47413493,25.19417347,29.65061157,25.16194401,26.35107488,22.25347355,20.33927575
RACEDISPARITY031155,"Saunders County, NE",31155,39.28710179,41.90859424,25.40874769,23.85001887,15.32492232,12.32125868,16.05260974,19.20923825
RACEDISPARITY055113,"Sawyer County, WI",55113,17.4550836,19.37144487,23.19295645,31.9730794,33.20940474,45.61044968,40.47617047,37.58602926
RACEDISPARITY036093,"Schenectady County, NY",36093,47.89983595,47.7802172,50.3051785,51.56299909,50.87075746,50.24047726,48.95692827,47.82678833
RACEDISPARITY048413,"Schleicher County, TX",48413,17.56325104,0,0,0,0,0,0,
RACEDISPARITY013249,"Schley County, GA",13249,30.67023727,31.66358113,35.32807441,37.95743446,32.76692443,23.41729865,27.6511643,22.67828058
RACEDISPARITY036095,"Schoharie County, NY",36095,37.21411184,30.12684268,31.71399395,25.01469823,24.00437176,22.23247571,21.14088492,21.71884984
RACEDISPARITY026153,"Schoolcraft County, MI",26153,28.80529849,24.25722426,15.4218991,14.89447787,15.16536577,19.90948118,18.77687019,35.03626235
RACEDISPARITY029197,"Schuyler County, MO",29197,16.94664032,33.00248662,0.425020976,1.746061168,11.3496543,30.78841512,23.94722814,31.69784043
RACEDISPARITY017169,"Schuyler County, IL",17169,22.99385031,19.42456747,19.25487256,8.173091539,22.77285389,50.44031026,39.77209281,51.18105391
RACEDISPARITY036097,"Schuyler County, NY",36097,44.71283053,42.51218427,38.42734466,29.30059364,14.41498392,15.05792304,14.10299531,10.5549981
RACEDISPARITY042107,"Schuylkill County, PA",42107,51.9910692,47.82300882,51.88580561,51.90873105,51.73213912,46.93680589,49.7087068,48.19588519
RACEDISPARITY039145,"Scioto County, OH",39145,52.7322727,52.50631213,52.63858239,48.06386914,49.55276541,45.0537388,42.32752841,51.78910068
RACEDISPARITY029199,"Scotland County, MO",29199,49.80229861,55.517785,10.74880124,24.96498599,15.07941917,10.33797799,16.67016586,3.081517304
RACEDISPARITY037165,"Scotland County, NC",37165,21.39283836,25.55122831,23.51733944,25.28152457,24.39772086,23.74051636,23.08374952,24.39763778
RACEDISPARITY027139,"Scott County, MN",27139,36.53501101,35.69106485,37.32323979,37.08024682,37.30145746,38.02323027,34.64953267,35.10171338
RACEDISPARITY047151,"Scott County, TN",47151,49.05981332,36.33018967,47.47417445,59.4474626,51.34047948,37.03755516,30.23471486,30.6039658
RACEDISPARITY029201,"Scott County, MO",29201,57.07106367,58.56325854,56.40743909,57.73269732,53.63396565,53.00211369,50.52860498,51.82132966
RACEDISPARITY019163,"Scott County, IA",19163,40.36961091,38.79316422,39.00915383,34.8829288,34.06499153,32.95561465,29.41626819,29.78535793
RACEDISPARITY020171,"Scott County, KS",20171,0,0,0,0,0,0,0,
RACEDISPARITY051169,"Scott County, VA",51169,57.95414254,61.67671174,38.66277005,34.43470465,22.81644427,24.06299253,25.08414257,39.30119819
RACEDISPARITY021209,"Scott County, KY",21209,27.61068173,32.32850756,30.78672223,32.23495788,30.81441002,28.63700465,29.68194436,26.89311231
RACEDISPARITY028123,"Scott County, MS",28123,27.77822646,26.47723187,27.8548357,29.42039481,32.49883396,28.46203381,21.78966259,27.18048857
RACEDISPARITY017171,"Scott County, IL",17171,19.05768456,47.90026247,27.29271672,42.51613923,34.6722561,50.27733765,47.60144435,44.29850746
RACEDISPARITY005127,"Scott County, AR",5127,6.832014424,10.15045519,11.12687092,19.23876652,28.64796309,24.0887489,28.59227292,20.90207982
RACEDISPARITY018143,"Scott County, IN",18143,30.88167357,46.15271572,31.19275017,29.34887419,37.97047549,25.98946824,10.84628191,18.44807802
RACEDISPARITY031157,"Scotts Bluff County, NE",31157,27.3724813,27.98606482,26.85568792,25.18627684,28.34732407,27.23484082,28.51796772,30.30473797
RACEDISPARITY013251,"Screven County, GA",13251,8.937739677,5.664803533,6.949820786,7.006194514,7.761724351,7.68725128,7.859607256,8.596967213
RACEDISPARITY048415,"Scurry County, TX",48415,16.30375571,24.0429985,18.83494847,19.18123301,26.66077365,24.18100227,24.39790414,22.32512559
RACEDISPARITY005129,"Searcy County, AR",5129,45.88661273,22.17703955,10.77954235,16.40111698,53.96770869,53.59898622,19.48340857,21.47629437
RACEDISPARITY005131,"Sebastian County, AR",5131,51.23039715,51.56311538,49.01689275,47.97534478,48.75144308,50.5583916,50.45207222,54.41390617
RACEDISPARITY020173,"Sedgwick County, KS",20173,42.12270254,41.05021115,43.30979292,43.46070802,44.31649051,44.16698517,44.3535583,44.00400999
RACEDISPARITY008115,"Sedgwick County, CO",8115,0,0,0,0,0,0,0,
RACEDISPARITY012117,"Seminole County, FL",12117,24.46970291,25.25746604,24.34304301,22.94185672,22.37465051,22.4919654,21.91758543,21.71662145
RACEDISPARITY040133,"Seminole County, OK",40133,34.56432446,36.67499766,28.56226946,25.65800515,20.44575816,25.42096103,24.70148072,22.07677189
RACEDISPARITY013253,"Seminole County, GA",13253,29.42264795,31.91099344,41.94690328,37.90332798,38.07372374,35.82231173,32.89083292,34.67832305
RACEDISPARITY039147,"Seneca County, OH",39147,36.65456014,42.24354039,34.843621,31.86267784,29.30959717,29.7811894,29.72923706,30.75901008
RACEDISPARITY036099,"Seneca County, NY",36099,40.77551651,49.86182075,47.75433738,49.49321806,52.77506124,47.65122317,51.60650746,47.80162457
RACEDISPARITY047153,"Sequatchie County, TN",47153,15.74198119,17.72337135,15.77363071,12.71398999,9.856050833,28.1568038,18.43870113,15.12238496
RACEDISPARITY040135,"Sequoyah County, OK",40135,21.3288356,25.03159571,20.57831793,16.90945466,17.76554871,20.44952792,19.76919608,19.98969845
RACEDISPARITY047155,"Sevier County, TN",47155,33.58426596,34.25619951,39.68908266,43.47775511,40.13149249,43.53119726,39.80535037,33.63837904
RACEDISPARITY005133,"Sevier County, AR",5133,34.76364175,36.90453224,35.42678124,40.49538033,40.75830111,44.09912411,49.07100067,41.94101766
RACEDISPARITY049041,"Sevier County, UT",49041,27.24883429,23.48273506,21.92198398,10.89410121,13.83317674,10.67042209,14.48774551,10.15463706
RACEDISPARITY020175,"Seward County, KS",20175,34.02313638,34.2434715,35.80022282,32.67984445,35.18499205,34.47189556,32.80954156,37.4345464
RACEDISPARITY031159,"Seward County, NE",31159,13.58207022,12.40596668,10.45806304,12.12151649,14.2468855,15.19363571,18.72251826,17.46608366
RACEDISPARITY048417,"Shackelford County, TX",48417,0,0,0,0,0,0,0,
RACEDISPARITY029203,"Shannon County, MO",29203,40.9920329,42.39157684,32.73902133,29.47434293,30.26520518,32.26740919,28.60935583,19.00324419
RACEDISPARITY028125,"Sharkey County, MS",28125,9.218611567,2.405964216,13.10010589,2.360286494,4.786844984,8.837676173,6.681884518,9.401753357
RACEDISPARITY005135,"Sharp County, AR",5135,24.45714458,27.29853135,6.967434512,3.936080428,27.83415938,23.61122247,28.82621163,29.66910802
RACEDISPARITY006089,"Shasta County, CA",6089,14.45484687,15.45268587,17.82805661,21.6548799,20.31667631,21.19786011,22.98768105,24.47723948
RACEDISPARITY055115,"Shawano County, WI",55115,38.63090236,34.47157906,28.8885264,27.94644713,28.20828837,28.03178271,20.02875431,19.66447218
RACEDISPARITY020177,"Shawnee County, KS",20177,42.33345628,43.02425928,42.9226874,42.03128224,41.74761769,42.56358587,39.75213325,37.34118411
RACEDISPARITY055117,"Sheboygan County, WI",55117,39.95783202,42.74466916,41.71351123,42.24962571,42.10521163,44.06631067,42.89926273,42.36491843
RACEDISPARITY017173,"Shelby County, IL",17173,34.60475931,29.36132045,21.55338511,23.63206098,15.34230489,15.36933906,22.25237462,25.95639066
RACEDISPARITY001117,"Shelby County, AL",1117,27.52503155,28.10270948,28.80409916,27.4809836,24.29006482,24.49507933,25.78077542,25.61512816
RACEDISPARITY018145,"Shelby County, IN",18145,37.54749399,35.33749738,36.06949324,41.26496201,42.76371644,49.12927564,43.60875988,45.26638432
RACEDISPARITY029205,"Shelby County, MO",29205,54.49206713,48.42865354,26.25110673,28.60774089,33.93554727,19.75067636,25.48711298,30.24746774
RACEDISPARITY019165,"Shelby County, IA",19165,30.66763425,28.73629072,13.38354246,19.67540404,37.65992704,51.52151297,50.09743563,39.60488841
RACEDISPARITY021211,"Shelby County, KY",21211,44.28187,45.22381321,43.29912388,45.76857631,39.29025991,36.49277103,32.94960279,36.35252735
RACEDISPARITY048419,"Shelby County, TX",48419,32.04635264,37.06398799,36.8085388,31.73182275,28.35064527,28.87114031,30.59767449,27.13627248
RACEDISPARITY047157,"Shelby County, TN",47157,63.76059167,64.16987394,63.58517963,63.87610917,63.33756905,62.56794455,61.18502166,60.98405252
RACEDISPARITY039149,"Shelby County, OH",39149,30.36277675,31.97665882,36.21339335,32.51537,41.1507117,39.82543896,42.44769913,44.3806564
RACEDISPARITY051171,"Shenandoah County, VA",51171,32.78614162,25.65168329,22.06494432,22.79464552,19.99230138,19.59085672,25.7054492,28.88972088
RACEDISPARITY027141,"Sherburne County, MN",27141,29.69383363,37.2196272,41.17307684,45.78939835,45.04848549,42.50640631,36.82694274,38.49125574
RACEDISPARITY056033,"Sheridan County, WY",56033,39.94741859,31.38300232,28.19742382,23.98879759,28.12846977,22.53662963,28.72068592,26.02235677
RACEDISPARITY038083,"Sheridan County, ND",38083,,0,0,0,0,0,0,
RACEDISPARITY031161,"Sheridan County, NE",31161,6.728967965,9.405797101,23.06644636,25.02667177,25.44507903,30.70818071,6.969383763,7.434485936
RACEDISPARITY020179,"Sheridan County, KS",20179,11.98885266,14.22852734,17.65159791,43.7262256,1.479843227,26.50712876,31.54634179,36.96794994
RACEDISPARITY030091,"Sheridan County, MT",30091,2.492293258,33.86094362,28.99326805,21.15589498,3.791208791,2.335468147,15.28772209,15.23070386
RACEDISPARITY048421,"Sherman County, TX",48421,0,0,0,0,0,0,0,
RACEDISPARITY020181,"Sherman County, KS",20181,10.91400734,9.386285147,4.544382989,8.670017701,16.88581466,15.51114433,12.20526804,7.313082064
RACEDISPARITY041055,"Sherman County, OR",41055,0,0,0,0,0,0,0,
RACEDISPARITY031163,"Sherman County, NE",31163,0,0,0,0,0,0,0,
RACEDISPARITY026155,"Shiawassee County, MI",26155,23.56487684,25.19384484,19.83287033,26.67911716,23.65736469,22.33944221,19.6203063,19.8174382
RACEDISPARITY016079,"Shoshone County, ID",16079,22.31238961,22.11360795,21.140325,26.46282862,16.38896138,14.93996158,11.69603696,3.111381921
RACEDISPARITY027143,"Sibley County, MN",27143,23.0096374,32.54831806,35.79654521,24.66720877,21.02267104,22.51962695,18.47111176,19.09924488
RACEDISPARITY035051,"Sierra County, NM",35051,9.578707809,9.504853757,15.75675168,15.86965542,8.113831539,16.42872669,14.43992563,17.74113197
RACEDISPARITY006091,"Sierra County, CA",6091,0,0,0,0,0,0,0,
RACEDISPARITY030093,"Silver Bow County, MT",30093,25.56701012,25.77345795,24.12978342,26.34213642,28.81374427,28.8498066,22.86144819,21.08212215
RACEDISPARITY028127,"Simpson County, MS",28127,20.24915419,18.8137412,17.78924194,15.47731437,13.05070683,11.14597214,16.25477188,14.59062898
RACEDISPARITY021213,"Simpson County, KY",21213,15.14846652,14.55062295,17.46729829,16.48886613,17.35422827,18.72504606,17.10227597,16.66971086
RACEDISPARITY038085,"Sioux County, ND",38085,47.24186704,32.18069519,46.27884303,37.52371917,68.53409834,66.64644879,34.39145554,29.69635073
RACEDISPARITY019167,"Sioux County, IA",19167,22.45318758,21.40126913,18.29567199,29.71086972,25.793302,20.75661901,22.11780502,23.25945572
RACEDISPARITY031165,"Sioux County, NE",31165,0,0,0,0,0,0,0,
RACEDISPARITY006093,"Siskiyou County, CA",6093,22.39824251,20.31088325,19.80383341,20.85357448,24.13897033,24.64572861,23.43352464,26.20460643
RACEDISPARITY002220,"Sitka Cty&Bor, AK",2220,5.577437762,6.531011006,21.67672597,18.00127524,26.27239889,16.48996507,13.09857703,14.63305623
RACEDISPARITY053057,"Skagit County, WA",53057,43.06420407,39.90723403,38.28239213,38.39672617,38.34584376,36.7301829,40.30402743,40.15656939
RACEDISPARITY002230,"Skagway Muny, AK",2230,0,0,0,0,0,0,0,
RACEDISPARITY053059,"Skamania County, WA",53059,18.22880481,17.93249538,15.05043108,25.0229241,27.48948125,38.45752256,33.51825352,35.52429312
RACEDISPARITY038087,"Slope County, ND",38087,0,0,0,0,0,0,0,
RACEDISPARITY020183,"Smith County, KS",20183,1.209813098,16.29895952,9.566048687,9.016938665,24.26652043,35.41494348,14.46879809,24.78730864
RACEDISPARITY028129,"Smith County, MS",28129,9.051033749,2.450133598,12.26013689,15.59917787,8.373678572,15.30458341,18.04730129,12.24940795
RACEDISPARITY048423,"Smith County, TX",48423,54.57015842,52.31873005,48.9745164,47.73108922,47.97949902,47.36250335,46.61206057,45.83672868
RACEDISPARITY047159,"Smith County, TN",47159,14.42458935,19.08582098,26.91384881,31.55606501,29.64839962,34.36401484,30.59497252,29.61537496
RACEDISPARITY051173,"Smyth County, VA",51173,34.81420284,40.40887768,32.04022658,27.69543654,29.97066574,31.70254251,28.02712264,28.07609618
RACEDISPARITY053061,"Snohomish County, WA",53061,30.23754147,30.96703973,30.13039013,31.44869057,31.2070978,31.60763798,31.24601452,31.37182467
RACEDISPARITY042109,"Snyder County, PA",42109,35.35184678,36.55326153,35.37123359,34.92523902,39.48142232,31.82633301,38.07096677,31.76531664
RACEDISPARITY035053,"Socorro County, NM",35053,15.61130227,7.665728623,10.23394022,10.88506927,13.55817216,14.60600572,16.43723588,16.26793912
RACEDISPARITY006095,"Solano County, CA",6095,34.8776359,35.01891418,35.64446412,34.41856302,34.38058531,32.50346881,32.94090119,32.93279987
RACEDISPARITY024039,"Somerset County, MD",24039,41.59879509,48.80251579,43.41875091,49.12609034,46.99979734,44.01429258,46.44854094,45.63975278
RACEDISPARITY034035,"Somerset County, NJ",34035,38.46432577,39.71548165,37.62012628,37.95461823,36.6424321,36.70928395,36.20382248,35.83507599
RACEDISPARITY023025,"Somerset County, ME",23025,35.9913176,42.56739044,36.75799812,38.70980889,33.94224638,23.14014756,29.78039375,28.58040056
RACEDISPARITY042111,"Somerset County, PA",42111,53.5883856,54.02775968,57.91815224,57.20677146,57.72785446,59.34764055,60.00939533,57.68211105
RACEDISPARITY048425,"Somervell County, TX",48425,2.325305046,19.27304098,32.89788903,12.41604735,10.34657873,4.159129278,4.191182038,6.941142389
RACEDISPARITY006097,"Sonoma County, CA",6097,31.344791,32.2319539,30.76614474,32.85405963,32.03908106,32.1033386,31.10189824,32.26851666
RACEDISPARITY051175,"Southampton County, VA",51175,11.98190905,16.55998862,17.31204497,18.36048847,15.93657459,15.05147373,16.39952761,16.82282788
RACEDISPARITY002240,"Southeast Fairbanks CA, AK",2240,19.76347591,5.321719933,2.090598263,0.892956609,18.39264387,16.84047602,11.33230387,12.83446865
RACEDISPARITY013255,"Spalding County, GA",13255,44.01066851,45.50233598,42.72880078,43.80111942,40.44324593,42.40634607,42.06479641,44.25829461
RACEDISPARITY045083,"Spartanburg County, SC",45083,39.42362825,42.70776775,40.22698395,41.29429193,38.72641286,39.31645138,38.2606722,39.52121129
RACEDISPARITY018147,"Spencer County, IN",18147,27.6123141,21.36334271,36.3335066,37.09210682,35.43851932,39.2899497,34.88933132,24.75944739
RACEDISPARITY021215,"Spencer County, KY",21215,7.013555187,12.31290791,15.11073662,25.4500245,12.84702868,17.84341219,19.69175697,31.33759125
RACEDISPARITY046115,"Spink County, SD",46115,49.73108846,54.36208664,21.70070322,33.09250264,45.99210674,41.86102729,47.42865464,37.40919138
RACEDISPARITY053063,"Spokane County, WA",53063,25.29322038,28.59293231,28.46009028,28.29074411,26.99158834,24.69729762,25.22209493,25.75062639
RACEDISPARITY051177,"Spotsylvania County, VA",51177,15.72585184,20.48896392,22.06444103,21.10888667,20.50461023,22.30605257,25.1417573,21.31289715
RACEDISPARITY022087,"St. Bernard Parish, LA",22087,35.4287508,31.82775463,29.76869627,26.61828728,27.59294497,29.75794586,29.35292344,29.87794942
RACEDISPARITY022089,"St. Charles Parish, LA",22089,41.37437716,44.49940862,46.42108579,40.14489046,39.56010545,40.95429828,40.51105998,43.03652546
RACEDISPARITY029183,"St. Charles County, MO",29183,17.55476829,23.39002745,21.79077274,20.47586369,23.72179588,23.40085526,23.03321156,23.00920031
RACEDISPARITY017163,"St. Clair County, IL",17163,57.86785145,54.08668988,53.74846971,54.21767923,52.25438473,53.04382549,53.66164059,52.58365931
RACEDISPARITY029185,"St. Clair County, MO",29185,26.83175593,36.7082139,29.33998379,34.88383043,17.94253163,7.274823638,7.037989711,4.91023058
RACEDISPARITY026147,"St. Clair County, MI",26147,44.97204105,42.05334929,47.28605575,43.66107952,42.11963853,39.88059451,41.93138977,38.18652778
RACEDISPARITY001115,"St. Clair County, AL",1115,27.32238186,27.25654858,27.41092072,24.10358598,31.68278035,27.01998768,25.49310911,24.49277743
RACEDISPARITY055109,"St. Croix County, WI",55109,21.26464192,28.94008966,25.58909778,21.43274022,24.53149487,25.56336092,20.1141905,17.40062235
RACEDISPARITY005123,"St. Francis County, AR",5123,34.49855362,36.79461456,32.39861792,30.58029312,34.70292094,34.38675519,35.14673299,35.31422779
RACEDISPARITY029187,"St. Francois County, MO",29187,43.87977295,47.84161125,50.48550883,55.64389131,56.59698725,54.27870714,51.3184981,45.63920283
RACEDISPARITY022091,"St. Helena Parish, LA",22091,7.960362302,7.747053416,13.20359683,7.878428563,21.23006495,8.805975595,9.50644697,14.60359535
RACEDISPARITY022093,"St. James Parish, LA",22093,41.72784103,37.40403461,37.45926714,36.891288,39.87153881,37.72817795,42.95473736,35.82480004
RACEDISPARITY022095,"St. John the Baptist Parish, LA",22095,41.53126908,44.28020422,40.56357333,38.99910326,42.98751409,41.02501714,41.53223337,42.5716717
RACEDISPARITY012109,"St. Johns County, FL",12109,29.58450355,33.78647549,34.63650153,30.98129653,29.92972972,24.96393287,26.09927199,26.28057379
RACEDISPARITY018141,"St. Joseph County, IN",18141,48.73769893,46.8064731,47.24709015,45.92671188,45.43673052,46.79943271,48.02949709,47.42471681
RACEDISPARITY026149,"St. Joseph County, MI",26149,35.29579792,37.66125984,38.9617271,37.04945176,42.19791573,41.08442254,42.69949535,41.11521572
RACEDISPARITY022097,"St. Landry Parish, LA",22097,41.23893121,39.07621024,39.99670533,39.1080519,40.2982279,43.11473506,41.33465671,40.89237278
RACEDISPARITY036089,"St. Lawrence County, NY",36089,54.47936978,52.506424,43.74600718,45.94732772,42.09767118,40.06832693,40.33963095,40.87683614
RACEDISPARITY029510,"St. Louis City, MO",29510,61.86335607,60.8646845,60.66814198,59.86664475,59.70314958,59.06654831,57.91870584,57.89820426
RACEDISPARITY027137,"St. Louis County, MN",27137,47.48896654,45.76550083,43.27781849,42.48502476,41.59767471,38.64046073,38.10612864,37.79379649
RACEDISPARITY029189,"St. Louis County, MO",29189,57.37663148,57.92471872,57.74646088,57.93554796,57.88804089,57.0467563,57.6259918,57.44229885
RACEDISPARITY012111,"St. Lucie County, FL",12111,30.64335183,32.1515644,31.18253918,31.22314069,28.37172182,30.22056949,31.55627939,33.26672038
RACEDISPARITY022099,"St. Martin Parish, LA",22099,27.11303894,28.61069529,23.74420673,25.2148199,26.93304464,28.24244013,27.16462123,26.98528599
RACEDISPARITY022101,"St. Mary Parish, LA",22101,37.76398256,38.284722,36.84761625,36.75703288,34.99526929,35.14653929,35.57407676,37.00431241
RACEDISPARITY024037,"St. Mary's County, MD",24037,37.05496436,35.52732315,36.76566426,36.64440012,40.0412803,37.33221531,37.87660055,36.87813281
RACEDISPARITY022103,"St. Tammany Parish, LA",22103,35.71738228,36.48945658,34.61535884,34.52735088,34.28179255,35.6245068,34.53064922,33.59338239
RACEDISPARITY051179,"Stafford County, VA",51179,24.16763839,22.61483764,20.65175325,21.4140055,21.05022847,23.1575229,22.94900704,22.95315788
RACEDISPARITY020185,"Stafford County, KS",20185,35.11785306,31.66804547,30.5179282,23.49998313,19.29755708,17.05300828,12.55957217,15.13875783
RACEDISPARITY006099,"Stanislaus County, CA",6099,31.78972064,32.56519515,31.73407447,31.15335744,31.37112547,30.38657298,31.93689535,31.98304482
RACEDISPARITY046117,"Stanley County, SD",46117,0.564516129,0,0,0,0,0,0,
RACEDISPARITY037167,"Stanly County, NC",37167,37.4943801,36.97317277,37.8260836,33.5878663,32.9537838,29.87259797,29.02344716,27.6072543
RACEDISPARITY031167,"Stanton County, NE",31167,28.29683171,26.52329221,21.52335456,12.16178061,18.07672693,25.76126608,26.00812125,22.8674332
RACEDISPARITY020187,"Stanton County, KS",20187,0,0,0,0,0,0,0,
RACEDISPARITY038089,"Stark County, ND",38089,41.94940879,43.67004351,32.12544586,30.73864215,26.69533224,29.11093933,14.41894543,27.46511971
RACEDISPARITY039151,"Stark County, OH",39151,45.00661855,45.41316424,46.49253142,46.20892605,46.43135608,44.55985119,43.70406457,44.86394992
RACEDISPARITY017175,"Stark County, IL",17175,4.512930958,7.065787248,17.60896718,2.536090872,0.042542996,6.914118804,0.744992369,0.645718682
RACEDISPARITY018149,"Starke County, IN",18149,15.8917834,24.10857209,16.16352881,13.35933221,20.06799544,26.95479245,23.83514909,24.83367346
RACEDISPARITY048427,"Starr County, TX",48427,49.43247544,48.51870748,52.48673001,47.66261759,42.61550516,45.93541125,41.34604233,40.9086884
RACEDISPARITY051790,"Staunton City, VA",51790,16.77227789,21.89300198,22.29652901,17.82297264,17.39037139,13.48843069,7.18838997,9.297999426
RACEDISPARITY029186,"Ste. Genevieve County, MO",29186,51.23639217,50.9690615,49.34614227,41.7184743,37.1775438,19.22277563,22.84673208,26.72330619
RACEDISPARITY027145,"Stearns County, MN",27145,35.13640999,37.82892478,39.91453534,38.32356276,39.91069278,38.63386861,39.68112459,39.74372872
RACEDISPARITY027147,"Steele County, MN",27147,54.0126876,53.17896979,50.95472513,39.94486691,42.88687216,35.89695833,29.69940397,27.6607714
RACEDISPARITY038091,"Steele County, ND",38091,0,0,0,0,0,0,0,
RACEDISPARITY040137,"Stephens County, OK",40137,34.92268794,41.27359589,44.45561526,41.98905255,38.95250324,37.30770072,33.76912733,34.25313906
RACEDISPARITY048429,"Stephens County, TX",48429,14.98247407,14.05816632,17.62110068,17.90581332,22.05318203,23.8230323,20.97255561,26.24286459
RACEDISPARITY013257,"Stephens County, GA",13257,28.11014374,30.49610736,29.41137581,28.84783272,27.65158551,23.30369821,27.14317526,26.33651529
RACEDISPARITY017177,"Stephenson County, IL",17177,45.29703965,42.11253652,47.91030714,45.37207544,48.11241954,51.98358562,46.76345766,46.75295375
RACEDISPARITY048431,"Sterling County, TX",48431,0,0,0,0,0,0,0,
RACEDISPARITY018151,"Steuben County, IN",18151,25.81311069,22.30774122,12.19491819,20.62032428,20.71835313,13.33795536,25.62612927,34.35195773
RACEDISPARITY036101,"Steuben County, NY",36101,35.64629847,35.91811212,33.51173369,37.04984419,35.95480609,36.13031591,36.58382912,37.64965376
RACEDISPARITY053065,"Stevens County, WA",53065,23.31920703,29.87802337,23.93440742,21.69159813,25.72695984,20.99592464,23.20665697,24.41732032
RACEDISPARITY020189,"Stevens County, KS",20189,15.95721408,21.88546096,16.62063451,18.90953558,20.1495343,13.19266916,14.34879614,14.84279817
RACEDISPARITY027149,"Stevens County, MN",27149,25.56617839,19.90053218,19.39757102,17.92358115,22.82536232,29.21516595,29.53318174,20.61407419
RACEDISPARITY013259,"Stewart County, GA",13259,13.98247843,6.683610079,0.293559901,7.761300256,2.690139539,12.11471995,7.495219604,17.1193329
RACEDISPARITY047161,"Stewart County, TN",47161,26.29837799,6.819724815,13.03359508,10.6047779,7.569500921,17.86187939,4.182850303,12.22917547
RACEDISPARITY030095,"Stillwater County, MT",30095,13.60463404,22.78631281,29.26852693,10.951996,23.80816892,21.74740286,30.35668455,24.27468168
RACEDISPARITY029207,"Stoddard County, MO",29207,34.50824207,31.79878392,32.74424538,25.36634889,15.69463744,29.53694112,34.22412868,38.51360312
RACEDISPARITY037169,"Stokes County, NC",37169,31.31019468,28.58047114,32.22482808,42.53517946,32.9059605,32.87442527,37.37193664,26.31206981
RACEDISPARITY029209,"Stone County, MO",29209,31.65067598,34.53627391,29.55032099,20.99831896,26.17337006,24.61999414,17.4992937,23.8788612
RACEDISPARITY028131,"Stone County, MS",28131,26.25784499,26.89587836,21.48846164,26.4826883,19.97179311,19.67916588,20.52279216,26.15752022
RACEDISPARITY005137,"Stone County, AR",5137,60.17900688,15.16206582,14.93940143,19.39310961,17.71439641,16.14500197,27.45689725,20.63560519
RACEDISPARITY048433,"Stonewall County, TX",48433,0,0,0,0,0,0,0,
RACEDISPARITY032029,"Storey County, NV",32029,0.311262026,0,0,0,0,0,0,
RACEDISPARITY019169,"Story County, IA",19169,30.69077319,28.97259434,30.14120782,30.47442791,28.17483151,28.34892594,30.55154959,30.87664741
RACEDISPARITY033017,"Strafford County, NH",33017,29.05066746,31.08620536,26.73608358,32.78484825,32.46847857,33.41067278,29.59995012,29.87266402
RACEDISPARITY038093,"Stutsman County, ND",38093,25.65678317,22.0736055,20.88477884,21.95754175,22.13211866,25.72380911,33.62046879,35.50889091
RACEDISPARITY056035,"Sublette County, WY",56035,0,9.882528918,11.85906985,24.64385435,26.35485755,20.91555052,2.38342333,0.094026934
RACEDISPARITY025025,"Suffolk County, MA",25025,52.43357099,53.1982839,53.02505192,52.19953844,52.11202459,51.60922399,51.005983,50.77043941
RACEDISPARITY051800,"Suffolk City, VA",51800,32.89020172,39.43997577,39.22327679,40.14422417,39.15416957,39.25922257,40.56842075,40.55821913
RACEDISPARITY036103,"Suffolk County, NY",36103,47.09780029,46.82662132,46.93377052,46.91091348,46.27208359,46.7862558,45.80003009,45.17456659
RACEDISPARITY018153,"Sullivan County, IN",18153,71.34564984,74.93534273,55.20600666,61.82183042,56.32614685,60.07920019,59.81009973,50.54161884
RACEDISPARITY047163,"Sullivan County, TN",47163,36.14224241,35.59490654,37.96662384,34.13342363,38.72194582,37.24415137,37.30396648,38.42476982
RACEDISPARITY036105,"Sullivan County, NY",36105,40.68982338,40.54568052,41.69592471,42.33554309,39.11498368,38.91493529,39.12195983,38.13784376
RACEDISPARITY033019,"Sullivan County, NH",33019,16.99308967,20.63125028,14.3566235,15.34585001,16.59479043,19.42077889,21.51051547,18.15242212
RACEDISPARITY029211,"Sullivan County, MO",29211,56.85197788,55.56118414,58.6292538,57.01310706,57.32912082,58.23804599,58.51036148,54.91395545
