fips,county,gini_index,share_same_house_1_year_ago,share_moved_within_same_county,share_moved_diff_county_same_state,share_moved_diff_state,share_moved_from_abroad,share_drive_commute,share_public_transit_commute,share_bike_commute,share_walk_commute,share_other_commute,share_5min_commute,share_5to10_commute,share_10to14_commute,share_15to19_commute,share_20to24_commute,share_25to29_commute,share_30to34_commute,share_35to39_commute,share_40to44_commute,share_45to59_commute,share_60to89_commute,share_90plus_commute,share_married_with_own_children,share_married_with_no_own_children,share_single_man_with_own_children,share_single_man_with_no_own_children,share_single_woman_with_own_children,share_single_woman_with_no_own_children,median_household_income,total_housing_units,share_vacant,share_owner_occupied,share_renter_occupied,average_household_size,share_sfh_detached,share_sfh_attached,share_duplex,share_3to4_units,share_5to9_units,share_10to19_units,share_20to49_units,share_50plus_units,share_mobile_homes,share_boat_rv_van,median_year_structure_built,median_contract_rent,median_gross_rent,median_utilities,rent_burden,median_property_value,median_real_estate_taxes_paid,median_monthly_housing_costs
20035,"Cowley County, Kansas",0.4163,0.781552312,0.125873735,0.061203378,0.029860762,0.001509814,0.927514609,0.002051473,0.000683824,0.02387169,0.013925152,0.08007963,0.263100437,0.200295402,0.127472386,0.093822245,0.029732854,0.060685846,0.012907783,0.015797585,0.066914976,0.036026201,0.013164655,0.27125688,0.499045266,0.038301696,0.031562395,0.100078625,0.059755139,40924,16026,0.158305254,0.714804656,0.285195344,2.56,0.787844752,0.011106951,0.019218769,0.027268189,0.015412455,0.006177462,0.021901909,0.015100462,0.094908274,0.001060776,1957,404,594,190,27.8,79900,1259,642
20049,"Elk County, Kansas",0.4221,0.802236198,0.069531796,0.099231307,0.029000699,0,0.883095038,0,0,0.074011775,0.009251472,0.127937337,0.166231506,0.069625762,0.087032202,0.115752829,0.020017406,0.097476066,0.007832898,0.040034813,0.0948651,0.093994778,0.079199304,0.211049724,0.580110497,0.013259669,0.009944751,0.09281768,0.09281768,34246,1773,0.272983644,0.808378588,0.191621412,2.19,0.851663847,0.006204174,0.054145516,0.003384095,0.012972363,0.001692047,0,0.005640158,0.0642978,0,1943,269,421,152,28.3,53200,850,521
20059,"Franklin County, Kansas",0.3743,0.831578947,0.089923694,0.042848758,0.033300724,0.002347877,0.924870673,0.003263032,0.001273378,0.014245921,0.013609232,0.067176588,0.170601929,0.14399734,0.126538078,0.090039907,0.040156302,0.092035251,0.032756901,0.051130695,0.120552045,0.052876621,0.012138344,0.299222615,0.509681979,0.048763251,0.025300353,0.076749117,0.040282686,50231,11140,0.089048474,0.718171068,0.281828932,2.51,0.770287253,0.008976661,0.022531418,0.027827648,0.029982047,0.009156194,0.013105925,0.007001795,0.110861759,0.0002693,1968,485,699,214,25.7,120600,1628,799
20083,"Hodgeman County, Kansas",0.3792,0.898753894,0.029595016,0.043613707,0.028037383,0,0.810514786,0.003285871,0.003285871,0.033953998,0.04381161,0.242350061,0.151774786,0.082007344,0.097919217,0.041615667,0.023255814,0.194614443,0.018359853,0.033047736,0.099143207,0.015911873,0,0.353369763,0.533697632,0.045537341,0.005464481,0.038251366,0.023679417,44176,1005,0.222885572,0.779769526,0.220230474,2.45,0.823880597,0.03681592,0.035820896,0.010945274,0,0.013930348,0,0,0.078606965,0,1958,278,506,228,22.9,68500,1105,518
26097,"Mackinac County, Michigan",0.4041,0.88986626,0.057624989,0.029261287,0.020734225,0.002513239,0.834462511,0.014453478,0.029810298,0.056458898,0.012872629,0.189614102,0.218199142,0.145545498,0.112434493,0.058599333,0.045974273,0.081229157,0.025250119,0.013577894,0.048832778,0.03763697,0.023106241,0.239609572,0.586586902,0.028337531,0.022040302,0.066120907,0.057304786,39055,10921,0.549766505,0.798250966,0.201749034,2.22,0.810640051,0.010804871,0.032323047,0.016482007,0.014650673,0.012910906,0.011171138,0,0.090010072,0.001007234,1975,462,575,113,30.4,126600,1277,652
26061,"Houghton County, Michigan",0.4554,0.811165709,0.098609145,0.052830293,0.025124233,0.01227062,0.815061342,0.00632994,0.015792221,0.106173323,0.006068912,0.082686095,0.256649942,0.218640456,0.168052787,0.12344491,0.034641556,0.047907073,0.013471716,0.010928586,0.016564712,0.017045845,0.009966321,0.308108108,0.494348894,0.022235872,0.034643735,0.077518428,0.063144963,34625,18602,0.246532631,0.69591895,0.30408105,2.38,0.75529513,0.023384582,0.023330825,0.027201376,0.053220084,0.027900226,0.011934201,0.012579293,0.064509193,0.000645092,1944,475,577,102,36.4,86200,1112,614
26085,"Lake County, Michigan",0.4298,0.887207583,0.043482042,0.05791808,0.011131403,0.000260892,0.898109864,0.011813349,0.002953337,0.029238039,0.009450679,0.063625078,0.158597145,0.163873371,0.115766605,0.088454376,0.047486034,0.135009311,0.027622595,0.025139665,0.08566108,0.0477964,0.040968343,0.16996638,0.648860665,0.012700784,0.025028016,0.079940232,0.063503922,30639,14937,0.719354623,0.826812977,0.173187023,2.69,0.697797416,0.002410123,0.003280445,0.008301533,0.004284662,6.69E-05,0.005891411,0.000334739,0.277632724,0,1977,360,520,160,35.3,89600,1008,532
26141,"Presque Isle County, Michigan",0.4095,0.927275431,0.02981856,0.031826294,0.010261749,0.000817965,0.90391909,0.001053519,0.00505689,0.019384745,0.016645596,0.091982183,0.19376392,0.131625835,0.123608018,0.094432071,0.059242762,0.091982183,0.023385301,0.032071269,0.070378619,0.04766147,0.03986637,0.19838156,0.628003923,0.041196665,0.027709662,0.055174105,0.049534085,39240,10449,0.407120299,0.889426957,0.110573043,2.15,0.884008039,0.003732415,0.007273423,0.00162695,0.006124988,0.001914059,0.010048808,0.002392573,0.082878744,0,1970,400,520,120,25.9,105600,1160,592
26077,"Kalamazoo County, Michigan",0.4682,0.780274819,0.142584763,0.055894788,0.015846817,0.005398813,0.91933065,0.010015699,0.004200981,0.026959946,0.007866972,0.030548386,0.125136983,0.202237015,0.210369968,0.184123534,0.060499026,0.090757596,0.01797763,0.014110402,0.02781325,0.023746774,0.012679437,0.308899143,0.432119314,0.041051417,0.027966381,0.129202373,0.060761371,46019,109715,0.092166067,0.652671104,0.347328896,2.41,0.641808322,0.04164426,0.027088365,0.03312218,0.059034772,0.080116666,0.045718452,0.032055781,0.039101308,0.000309894,1972,607,698,91,34.8,144200,2438,850
26123,"Newaygo County, Michigan",0.4305,0.881848746,0.059272788,0.044101777,0.012410759,0.002365931,0.919040873,0.002256152,0.002098746,0.014796159,0.009444357,0.066164664,0.121255744,0.119871546,0.113891811,0.107579868,0.047561043,0.098167322,0.032943912,0.047450307,0.128841149,0.086207851,0.03006478,0.283562985,0.509750772,0.037723063,0.032527671,0.075747308,0.060688201,43864,25076,0.257616845,0.839492909,0.160507091,2.57,0.739711278,0.005263997,0.009132238,0.00873345,0.012840963,0.009291753,0.004705695,0.003668847,0.205734567,0.000917212,1978,477,637,160,30.5,113800,1562,735
26025,"Calhoun County, Michigan",0.4414,0.842323251,0.107916125,0.034945259,0.01139358,0.003421785,0.917172833,0.0043462,0.003865268,0.037708626,0.008674587,0.05049857,0.146693306,0.204083877,0.186762226,0.147866412,0.057335582,0.091392331,0.017046704,0.019081311,0.041901899,0.022710609,0.014627172,0.25026357,0.460749395,0.045704516,0.033138624,0.139022653,0.071121242,42287,61064,0.124181187,0.710700997,0.289299003,2.49,0.730987161,0.018406917,0.030983886,0.03337482,0.029804795,0.0454605,0.038729857,0.020781475,0.051323202,0.000147386,1960,524,647,123,32.1,107000,1861,777
26081,"Kent County, Michigan",0.4427,0.840452172,0.109940647,0.030015066,0.015449897,0.004142217,0.913208772,0.015891753,0.005310328,0.016804745,0.006626319,0.032813803,0.108602407,0.174658197,0.207505511,0.191498868,0.076108811,0.100195103,0.018117777,0.019819344,0.034887704,0.021636334,0.014156142,0.335288603,0.414258929,0.033326389,0.028769157,0.121762737,0.066594185,50801,246505,0.076294598,0.709984277,0.290015723,2.59,0.660185392,0.061378065,0.045942273,0.032762013,0.037021561,0.063333401,0.025707389,0.035382649,0.038246689,4.06E-05,1972,622,720,98,31,145300,2336,932
26145,"Saginaw County, Michigan",0.4465,0.859485414,0.095835598,0.030732218,0.012653258,0.001293511,0.941975183,0.005975386,0.004246338,0.014836758,0.005212571,0.042917108,0.135132661,0.196056124,0.167784708,0.150785244,0.06760556,0.106547409,0.020451663,0.02462307,0.040641795,0.026192251,0.021262406,0.259340703,0.460378779,0.033618606,0.027457506,0.128967075,0.090237331,43258,87089,0.117821998,0.736463269,0.263536731,2.55,0.76236953,0.03614693,0.032506976,0.026995373,0.04036101,0.033666709,0.005833113,0.024296984,0.037455936,0.00036744,1966,525,697,172,34.6,106400,1702,772
26017,"Bay County, Michigan",0.4169,0.872478946,0.08747459,0.032140214,0.006566683,0.001339566,0.930362593,0.007448193,0.004993918,0.019250059,0.00697868,0.040963749,0.126437035,0.183477954,0.172840594,0.164053209,0.074835925,0.124851341,0.01832357,0.014689689,0.040457208,0.020063428,0.019006299,0.266321315,0.501629558,0.03248825,0.02847439,0.105629696,0.065456791,45962,48238,0.087752394,0.794546074,0.205453926,2.42,0.768792238,0.029209337,0.032318919,0.023135288,0.029271529,0.019776939,0.017475849,0.027011899,0.052614122,0.00039388,1961,482,579,97,30.2,104600,1796,718
26041,"Delta County, Michigan",0.4115,0.882734125,0.069410553,0.025378233,0.020904506,0.001572583,0.92061974,0.004271869,0.009563887,0.024164754,0.00675848,0.066574202,0.211610858,0.246879334,0.152631927,0.123109438,0.038306585,0.061026352,0.012020342,0.011491975,0.028135526,0.033221055,0.014992405,0.256789891,0.55092418,0.041682384,0.031874764,0.07336854,0.045360241,42932,20186,0.205488953,0.799600948,0.200399052,2.29,0.803873972,0.011394035,0.03116021,0.021301892,0.019667096,0.007777668,0.013722382,0.017834142,0.073070445,0.000198157,1966,429,523,94,33.5,102900,1311,668
27071,"Koochiching County, Minnesota",0.4475,0.883028563,0.070122412,0.030225178,0.013903582,0.002720266,0.865335381,0.004608295,0.013824885,0.049496501,0.016385049,0.142882818,0.277498203,0.226455787,0.10046729,0.064701653,0.035765636,0.050862689,0.001797268,0.00844716,0.02767793,0.026779295,0.03666427,0.253562786,0.524603388,0.05243345,0.028502286,0.078246841,0.06265125,41135,7909,0.216841573,0.76009041,0.23990959,2.11,0.769503098,0.013655329,0.0042989,0.028575041,0.028827918,0.01074725,0.015425465,0.033506132,0.095460867,0,1970,398,508,110,29.8,102500,652,549
27097,"Morrison County, Minnesota",0.41,0.892149088,0.054504972,0.041572622,0.007015189,0.004758128,0.890262457,0.002916191,0.000760746,0.030746799,0.008494992,0.08125,0.174252717,0.145040761,0.098709239,0.097826087,0.053464674,0.110190217,0.034578804,0.040896739,0.081929348,0.041032609,0.040828804,0.324303659,0.484434735,0.028836701,0.033861278,0.086728564,0.041835063,46054,15672,0.133933129,0.797760259,0.202239741,2.4,0.802131189,0.021184278,0.0118683,0.015377744,0.008295048,0.022460439,0.023481368,0.011102603,0.08409903,0,1974,490,586,96,27.7,157600,1408,734
27147,"Steele County, Minnesota",0.3954,0.864772727,0.078907982,0.033093126,0.022505543,0.000720621,0.916759687,0.006006485,0.004518152,0.023281773,0.010471482,0.058130531,0.25409292,0.270962389,0.136670354,0.087942478,0.034347345,0.040542035,0.009568584,0.017809735,0.037942478,0.035287611,0.01670354,0.339801859,0.472270452,0.037176999,0.031763865,0.087018691,0.031968134,57290,15265,0.079397314,0.78047392,0.21952608,2.55,0.778512938,0.024303963,0.031706518,0.020176875,0.010022928,0.037143793,0.050835244,0.011595152,0.035571569,0.000131019,1972,576,674,98,30.4,158800,1720,942
27001,"Aitkin County, Minnesota",0.4227,0.913212675,0.041756748,0.04027426,0.003953302,0.000803014,0.881269651,0.002096122,0.003743075,0.041173828,0.015571193,0.107392132,0.180996193,0.114213198,0.124841371,0.134517766,0.051713198,0.089784264,0.027601523,0.030456853,0.048064721,0.041560914,0.048857868,0.212895616,0.626498919,0.031256143,0.021820326,0.070572046,0.036956949,41301,15909,0.508265762,0.82116835,0.17883165,2.06,0.801496009,0.018102961,0.006222893,0.003708593,0.006725753,0.0075429,0.014205795,0.007228613,0.133383619,0.001382865,1977,451,592,141,26.7,175400,833,679
27101,"Murray County, Minnesota",0.4093,0.933094108,0.025581665,0.031832388,0.007639773,0.001852066,0.832201087,0.009963768,0.001585145,0.035552536,0.008152174,0.182954835,0.188058178,0.121204389,0.119418219,0.112783873,0.033937229,0.100535851,0.021689206,0.028323552,0.04899209,0.017606532,0.024496045,0.271374046,0.580152672,0.020610687,0.033206107,0.064503817,0.030152672,47833,4525,0.135027624,0.838272867,0.161727133,2.19,0.870497238,0.014585635,0.006629834,0.013259669,0.01281768,0.024972376,0.011270718,0.001104972,0.044861878,0,1954,392,545,153,33.2,88100,816,581
27067,"Kandiyohi County, Minnesota",0.4485,0.870002169,0.073506375,0.038078712,0.016147302,0.002265442,0.900379419,0.012215436,0.005922636,0.029613178,0.005598741,0.09188822,0.223559092,0.220842228,0.144236367,0.11735882,0.045022317,0.068988938,0.009800116,0.01358432,0.021104211,0.029788473,0.013826897,0.289635949,0.510093758,0.035898302,0.019765183,0.100853113,0.043753695,49915,19484,0.113631698,0.74342791,0.25657209,2.38,0.753797988,0.033104085,0.021196879,0.020529665,0.02638062,0.033668651,0.045421885,0.01811743,0.047577499,0.000205297,1974,502,590,88,30.7,162000,1503,798
27133,"Rock County, Minnesota",0.408,0.900537351,0.059530081,0.011906016,0.024233484,0.003793067,0.862097612,0.005399792,0,0.047975078,0.018068536,0.131479422,0.198665184,0.114126808,0.109899889,0.094549499,0.041824249,0.119466073,0.045606229,0.038709677,0.05650723,0.026028921,0.023136819,0.31402439,0.514862805,0.031631098,0.009527439,0.108993902,0.020960366,44510,4267,0.076165925,0.760527651,0.239472349,2.38,0.80876494,0.027888446,0.023201312,0.006796344,0.055073822,0.020623389,0.021560816,0.018982892,0.017108038,0,1956,400,559,159,28.2,104100,847,661
27155,"Traverse County, Minnesota",0.441,0.902548306,0.036124335,0.033604032,0.022122655,0.005600672,0.80971897,0,0.018149883,0.084309133,0.004683841,0.249042146,0.286079183,0.118135377,0.090038314,0.077266922,0.022988506,0.066411239,0.009578544,0.035121328,0.025542784,0.009578544,0.010217114,0.319234642,0.574018127,0.009063444,0.022155086,0.043303122,0.032225579,44773,2079,0.228475228,0.80798005,0.19201995,2.19,0.845598846,0.005772006,0.017316017,0,0.017797018,0.052429052,0.025012025,0,0.036075036,0,1954,349,457,108,26.3,69200,821,504
27053,"Hennepin County, Minnesota",0.4808,0.8220011,0.111352457,0.033039768,0.025937076,0.007669599,0.818132911,0.075534701,0.01669232,0.03161462,0.008476504,0.01988952,0.082936766,0.146693291,0.181823582,0.195114708,0.087487684,0.148174741,0.025644116,0.032518536,0.047464064,0.02131332,0.010939673,0.333755927,0.418371228,0.035537702,0.032726851,0.110909071,0.068699221,62966,508587,0.064590719,0.648169051,0.351830949,2.36,0.546000979,0.087446199,0.040054111,0.025287709,0.026260994,0.052649792,0.078077104,0.140695692,0.003140072,0.000387348,1968,810,877,67,29.9,244100,2925,1221
13011,"Banks County, Georgia",0.4394,0.921785216,0.028730823,0.039107392,0.009149233,0.001227336,0.900826446,0.007247298,0,0.021106167,0.007120153,0.04263987,0.091390549,0.122080391,0.132129278,0.127919609,0.050108637,0.178978816,0.027838131,0.049293862,0.090168387,0.062601847,0.024850625,0.322379368,0.514559068,0.026622296,0.028078203,0.054284526,0.054076539,41397,7493,0.121446684,0.784596688,0.215403312,2.75,0.646736954,0.000400374,0.00947551,0.012545042,0.006405979,0.004270653,0.000400374,0.000400374,0.316295209,0.003069532,1989,474,671,197,29.3,149300,880,756
13031,"Bulloch County, Georgia",0.4929,0.771621324,0.100535308,0.107604312,0.017965828,0.002273227,0.902396161,0.012808814,0.003683801,0.02818615,0.006725472,0.061689462,0.174013181,0.194989724,0.173162781,0.088016441,0.031854582,0.083162072,0.021224577,0.022145844,0.068457232,0.068563532,0.012720573,0.299993187,0.401376303,0.024187504,0.040880289,0.131293861,0.102268856,33902,28436,0.126951751,0.544469508,0.455530492,2.57,0.516774511,0.013644676,0.056723871,0.058869039,0.050323534,0.077401885,0.016844845,0.011042341,0.197285132,0.001090167,1991,505,671,166,41.6,140100,969,728
13059,"Clarke County, Georgia",0.5395,0.740270139,0.126949453,0.096123721,0.030547239,0.006109448,0.832007717,0.041323778,0.016084577,0.056601173,0.014332401,0.044587946,0.156170562,0.260660107,0.235198852,0.112156622,0.027367774,0.068491185,0.009430094,0.012341123,0.023452235,0.029335793,0.020807708,0.25113956,0.403161672,0.027640384,0.042236447,0.168169916,0.107652022,34151,50944,0.188344064,0.456407652,0.543592348,2.53,0.471458857,0.035705873,0.076692054,0.076063913,0.088057475,0.09897142,0.064207758,0.041535804,0.047306847,0,1984,597,744,147,36.2,161100,1600,825
13061,"Clay County, Georgia",0.4412,0.88608,0.04864,0.04288,0.02144,0.00096,0.95765878,0,0.00747198,0.00747198,0.01494396,0.145018916,0.137452711,0.092055485,0.121059269,0.124842371,0.069356873,0.070617907,0.032786885,0.020176545,0.079445145,0.026481715,0.080706179,0.150202977,0.453315291,0.047361299,0.046008119,0.179972936,0.123139378,24750,1980,0.396969697,0.719430486,0.280569514,2.63,0.621212121,0.009090909,0.038888889,0,0.035858586,0,0.003030303,0,0.291919192,0,1976,258,558,300,44.1,71700,663,453
13101,"Echols County, Georgia",0.432,0.846213492,0.040578961,0.105970535,0.003618506,0.003618506,0.727536232,0.105507246,0,0.006376812,0.12115942,0.02051901,0.09957755,0.056125528,0.186481593,0.056729028,0.086300543,0.297525649,0.072420036,0.016294508,0.032589016,0.073023537,0.002414001,0.42130066,0.32799246,0.085768143,0.05466541,0.060320452,0.049952875,29476,1595,0.189968652,0.631578947,0.368421053,3.11,0.345454545,0,0.003134796,0,0,0.065830721,0,0,0.585579937,0,1988,397,668,271,31.8,100200,553,582
13127,"Glynn County, Georgia",0.4653,0.821677648,0.105280058,0.040496282,0.026342491,0.006203522,0.922477745,0.0045937,0.003395344,0.013495777,0.018574526,0.040462428,0.143826886,0.214228546,0.222795316,0.177086112,0.043070995,0.075974507,0.00856677,0.00539499,0.02653031,0.024484956,0.017578183,0.255733282,0.472008094,0.028810946,0.021728657,0.120687994,0.101031027,49828,40332,0.231875434,0.639122014,0.360877986,2.51,0.637781414,0.039447585,0.035182981,0.02863731,0.068828722,0.037563225,0.019141129,0.021174254,0.11224338,0,1985,615,792,177,28.6,180400,1183,884
13089,"DeKalb County, Georgia",0.477,0.797818989,0.101497147,0.061255074,0.031323901,0.008104889,0.830190875,0.0829603,0.002553567,0.017691257,0.018735341,0.015654344,0.049075789,0.087381981,0.125292635,0.153655682,0.067524633,0.192061563,0.038647063,0.050522883,0.107458002,0.076329397,0.036396028,0.273197317,0.342941715,0.03399563,0.046890086,0.170486305,0.132488948,51712,303430,0.126200442,0.582170727,0.417829273,2.54,0.568220018,0.065781235,0.012724516,0.040032297,0.102405827,0.104781993,0.051563787,0.048666908,0.005342254,0.000481165,1980,778,952,174,32.6,185100,2015,1150
13143,"Haralson County, Georgia",0.4472,0.843893318,0.079587949,0.061278487,0.015240246,0,0.933345626,0.000553148,0,0.01327556,0.012722412,0.060891279,0.101709566,0.120341913,0.153572801,0.107760277,0.066653861,0.12562428,0.017575874,0.034959662,0.071456012,0.098732232,0.040722244,0.290044421,0.432061667,0.058008884,0.036059577,0.08779723,0.096028221,38664,12257,0.133066819,0.733483907,0.266516093,2.65,0.697886922,0.013706453,0.036795301,0.030186832,0.009627152,0.009219222,0.001142204,0.002529167,0.198906747,0,1979,472,674,202,29.7,112900,867,731
27023,"Chippewa County, Minnesota",0.4139,0.859564757,0.08118021,0.039938055,0.01646426,0.002852718,0.881146206,0.003256268,0.010094432,0.041028981,0.007652231,0.147591921,0.263939237,0.191437942,0.11427585,0.081477645,0.04298291,0.073537027,0.014327637,0.019678923,0.022440877,0.017780079,0.01052995,0.280506642,0.52734013,0.030892802,0.017917825,0.119555144,0.023787458,44712,5735,0.089276373,0.736741336,0.263258664,2.32,0.78831735,0.019180471,0.013077594,0.022667829,0.027550131,0.049869224,0.029816914,0.009415867,0.040104621,0,1957,436,623,187,27.9,94900,1038,665
27029,"Clearwater County, Minnesota",0.4258,0.890457303,0.071278581,0.030331311,0.007699487,0.000233318,0.885355649,0.009483961,0,0.037656904,0.006973501,0.060273159,0.206057007,0.16152019,0.125890736,0.090261283,0.039192399,0.102434679,0.022565321,0.034738717,0.070368171,0.053147268,0.033551069,0.285429936,0.503980892,0.038216561,0.031847134,0.099920382,0.040605096,39143,4718,0.219160661,0.777144408,0.222855592,2.31,0.774692666,0.003603222,0.015260704,0.006570581,0.012717253,0.016956337,0.025010598,0.002331496,0.142857143,0,1973,391,525,134,29.8,117300,1045,621
27059,"Isanti County, Minnesota",0.3686,0.886806597,0.037989934,0.057560505,0.015715357,0.001927608,0.921459014,0.004483312,0.000608845,0.014889024,0.013117839,0.027600603,0.101066914,0.119911864,0.09503653,0.087150644,0.037863852,0.086570799,0.043198423,0.06656616,0.148266265,0.157369825,0.029398121,0.368005596,0.462130296,0.03047562,0.03107514,0.070143885,0.038169464,58721,15339,0.101766738,0.823994774,0.176005226,2.71,0.787209075,0.055805463,0.020014343,0.016233131,0.005606624,0.018123737,0.051307126,0.007692809,0.037812113,0.00019558,1982,711,820,109,29.8,196400,1930,1247
27099,"Mower County, Minnesota",0.4243,0.868957605,0.071361527,0.033999061,0.018277103,0.007404704,0.868145247,0.018155833,0.011062884,0.041446115,0.016832522,0.065414867,0.262545696,0.233078542,0.101694915,0.078375983,0.037664783,0.064085521,0.02165725,0.028636313,0.065857982,0.029356375,0.011631771,0.294613447,0.479848866,0.050668475,0.022960667,0.104630885,0.047277659,45596,17043,0.058733791,0.730644558,0.269355442,2.39,0.783488822,0.021651118,0.035850496,0.026286452,0.018776037,0.022765945,0.025523675,0.039899079,0.025641026,0.00011735,1954,535,645,110,31.6,108300,1002,746
27109,"Olmsted County, Minnesota",0.4313,0.86995608,0.074912904,0.025060843,0.025344658,0.004725516,0.875408717,0.037227686,0.00558087,0.030858929,0.008863735,0.025921864,0.143098012,0.269417409,0.269636737,0.144318026,0.038053461,0.050582591,0.007635367,0.006209733,0.015106237,0.016778615,0.013241947,0.371657398,0.460660405,0.034590107,0.01375622,0.086289014,0.033046856,66202,60148,0.058971204,0.759474214,0.240525786,2.47,0.690762785,0.060500765,0.015411984,0.039851699,0.033251313,0.03000931,0.048031522,0.046934229,0.035013633,0.000232759,1980,682,769,87,28,173000,1931,1070
1115,"St. Clair County, Alabama",0.4203,0.850875689,0.073349663,0.054035517,0.018836497,0.002902633,0.945994134,0.001207799,0.000632657,0.005952723,0.007103008,0.030705692,0.073292632,0.090979829,0.092745556,0.124738134,0.065092476,0.157927815,0.046178249,0.056892321,0.180253786,0.060184354,0.021009158,0.308502203,0.458678414,0.039779736,0.031585903,0.092334802,0.069118943,49200,35105,0.128671129,0.813031254,0.186968746,2.62,0.661501211,0.009571286,0.008175474,0.006409343,0.018572853,0.00820396,0.004158952,0.002848597,0.280387409,0.000170916,1991,459,720,261,26.5,129700,423,773
1003,"Baldwin County, Alabama",0.437,0.832909192,0.088036971,0.029793309,0.04415391,0.005106618,0.93767932,0.002018535,0.004151327,0.015056494,0.008239177,0.038066735,0.101231262,0.15078365,0.148591531,0.135858864,0.052847129,0.159827781,0.019847208,0.037515424,0.077472369,0.056076238,0.021881809,0.290012175,0.51341267,0.021896233,0.021817682,0.088311535,0.064549703,51321,102978,0.312892074,0.762313269,0.237686731,2.5,0.624657694,0.009137874,0.017023053,0.021985278,0.036046534,0.028685739,0.036124221,0.092981025,0.13011517,0.003243411,1993,682,863,181,30.4,175700,574,899
1069,"Houston County, Alabama",0.4638,0.858257766,0.083057855,0.023969106,0.031874564,0.002840708,0.953964429,0.003098107,0.001422834,0.005484796,0.01902467,0.023789513,0.131647756,0.219475183,0.19120325,0.160433301,0.045758043,0.129219779,0.014287715,0.01540832,0.039898212,0.015478358,0.01340057,0.26015214,0.461491882,0.024713318,0.027854521,0.139310449,0.08647769,41766,45051,0.145412976,0.667506494,0.332493506,2.57,0.686599632,0.011831036,0.026392311,0.048278618,0.048478391,0.011764445,0.004106457,0.008834432,0.153093161,0.000621518,1979,444,626,182,28.5,120500,386,664
1125,"Tuscaloosa County, Alabama",0.4738,0.804218285,0.112367749,0.048004272,0.030915407,0.004494287,0.94758785,0.005610482,0.003144729,0.014711138,0.009922573,0.027005695,0.098915644,0.186805581,0.201024856,0.202858427,0.055942103,0.106177067,0.016502131,0.02412784,0.042864255,0.023982126,0.013794276,0.278555046,0.445733945,0.016490826,0.041605505,0.118853211,0.098761468,43538,83981,0.181826842,0.637568948,0.362431052,2.66,0.607446923,0.016039342,0.022457461,0.043247877,0.072159179,0.069777688,0.026386921,0.025684381,0.11646682,0.000333409,1985,562,749,187,35,150600,493,823
1031,"Coffee County, Alabama",0.4527,0.830462189,0.077633821,0.03673285,0.044227255,0.010943884,0.943852856,0.001113262,0.000629235,0.016360116,0.014085189,0.033672204,0.119018101,0.170245475,0.178279197,0.177981651,0.051177783,0.15184726,0.022712621,0.02266303,0.040515745,0.020084304,0.011802628,0.277269583,0.467215005,0.029825505,0.042893382,0.110154508,0.072642017,42065,22149,0.151248363,0.705782222,0.294217778,2.58,0.677186329,0.022754978,0.020723283,0.049167005,0.056255361,0.00695291,9.03E-05,0.001173868,0.165470224,0.000225744,1982,408,606,198,28.5,121800,460,663
1109,"Pike County, Alabama",0.5015,0.789670892,0.091051021,0.068912758,0.036813839,0.013551489,0.937269905,0.000505306,0.000144373,0.02454342,0.011982964,0.054744796,0.188828802,0.254907771,0.140010371,0.086747166,0.027705756,0.078153937,0.014964071,0.013630639,0.074894437,0.053263205,0.012149048,0.237810201,0.418381344,0.031300661,0.046639232,0.160369123,0.105499439,31179,15173,0.145389837,0.564278553,0.435721447,2.36,0.563105516,0.008567851,0.044421011,0.050682133,0.049561721,0.021880973,0.004613458,0.003690766,0.253410664,6.59E-05,1981,394,553,159,35.3,102800,310,569
1017,"Chambers County, Alabama",0.4376,0.847692624,0.102811151,0.020885351,0.027582763,0.001028112,0.958465729,0.002118323,0,0.004614919,0.005749735,0.022362475,0.071918342,0.16097865,0.211157862,0.138382422,0.055010129,0.167991273,0.027349229,0.014492754,0.069347047,0.038335671,0.022674147,0.201617251,0.465876011,0.039460916,0.042587601,0.141671159,0.108787062,32186,16892,0.197134738,0.713537826,0.286462174,2.5,0.720814587,0.010655932,0.02811982,0.020127871,0.015806299,0.027054227,0.01249112,0.001953587,0.161614966,0.001361591,1974,359,605,246,32.8,82400,283,580
1101,"Montgomery County, Alabama",0.4765,0.794057382,0.135713685,0.032014374,0.032731312,0.005483247,0.950689395,0.00812572,0.001648985,0.012625661,0.004311201,0.015722663,0.110526155,0.176547112,0.248950637,0.207413129,0.066325857,0.099610745,0.011901253,0.010519041,0.025459128,0.015417763,0.011606517,0.241805955,0.37218702,0.028169511,0.041689465,0.188749846,0.127398203,44587,101461,0.131774771,0.630700072,0.369299928,2.5,0.706103823,0.031982732,0.017100167,0.049546131,0.081548575,0.037492238,0.017395847,0.019968264,0.038862223,0,1977,565,780,215,33.4,124000,460,863
1067,"Henry County, Alabama",0.4274,0.928257171,0.033143662,0.026045639,0.008740541,0.003812988,0.93938452,0.004818154,0,0,0.020671433,0.04880799,0.090206186,0.09503866,0.174613402,0.152222938,0.075064433,0.157860825,0.039787371,0.049613402,0.06121134,0.021262887,0.034310567,0.240854912,0.5,0.034936293,0.024660912,0.10460337,0.094944513,39948,8842,0.232865867,0.806575262,0.193424738,2.51,0.710020357,0.016512101,0.016172812,0.005994119,0.005315539,0.00927392,0.00067858,0.001696449,0.234336123,0,1978,352,528,176,28.4,95100,354,527
